                27ceni.out                                          2012/04/28

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
 25   4.24167  10.95896   0.22983
 26   4.50048  11.50736   0.22274
 27   4.50338  11.51344   0.22264
 28   4.57450  11.66207   0.22009
 29   4.58811  11.69040   0.21958
 30   4.60148  11.71820   0.21906
 31   4.65143  11.82183   0.21707
 32   4.71123  11.94531   0.21455
 33   4.71445  11.95194   0.21441
 34   4.87082  12.27182   0.20710
 35   5.05288  12.63889   0.19758
 36   5.26717  13.06357   0.18556
 37   5.36883  13.26224   0.17983
 38   5.39580  13.31465   0.17833
 39   5.59150  13.69111   0.16816
 40   5.65588  13.81351   0.16524
 41   5.73868  13.96987   0.16195
 42   5.87555  14.22571   0.15803
 43   5.89710  14.26569   0.15763
 44   6.25026  14.90947   0.16189
 45   6.38355  15.14680   0.16984
 46   6.48692  15.32874   0.17857
 47   6.60633  15.53660   0.19138
 48   6.64678  15.60644   0.19635
 49   6.67666  15.65785   0.20023
 50   6.73903  15.76468   0.20884
 51   6.73929  15.76512   0.20888
 52   7.10983  16.38576   0.27325
 53   7.15819  16.46500   0.28313
 54   7.17387  16.49060   0.28639
 55   7.25337  16.61976   0.30345
 56   7.25798  16.62722   0.30446
 57   7.39042  16.83986   0.33464
 58   7.39478  16.84681   0.33567
 59   7.80695  17.48870   0.44202
 60   7.84160  17.54132   0.45173
 61   8.00222  17.78250   0.49825
 62   8.33590  18.26920   0.60235
 63   8.45352  18.43614   0.64136
 64   8.48349  18.47830   0.65148
 65   8.59766  18.63745   0.69075
 66   8.86263  18.99808   0.78605
 67   9.00798  19.19072   0.84077
 68   9.04509  19.23932   0.85501
 69   9.06441  19.26452   0.86247
 70   9.09018  19.29804   0.87246
 71   9.13067  19.35047   0.88828
 72   9.18255  19.41723   0.90873
 73   9.30585  19.57403   0.95821
 74   9.66165  20.01167   1.10773
 75   9.97524  20.37913   1.24775
 76  10.06497  20.48114   1.28923
 77  10.28858  20.72923   1.39532
 78  10.31002  20.75257   1.40570
 79  10.54791  21.00608   1.52320
 80  10.58906  21.04892   1.54397
 81  10.98788  21.44901   1.75202
 82  11.09193  21.54883   1.80830
 83  11.17064  21.62311   1.85144
 84  11.39830  21.83185   1.97887
 85  11.44892  21.87704   2.00774
 86  11.54903  21.96510   2.06542
 87  11.55858  21.97341   2.07097
 88  11.57085  21.98406   2.07810
 89  11.77129  22.15438   2.19623
 90  11.88184  22.24532   2.26269
 91  11.90315  22.26261   2.27561
 92  12.14254  22.45138   2.42312
 93  12.82237  22.93313   2.86586
 94  12.82237  22.93313   2.86586
 95  12.95753  23.01933   2.95808
 96  13.06345  23.08466   3.03132
 97  13.14900  23.13601   3.09110
 98  13.24211  23.19045   3.15680



  Saga 34/7-2                             

 WELL # 24 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.64583   0.51434
  2   0.16937  -0.11000   0.46322
  3   0.24703   0.13394   0.44070
  4   0.47500   0.84366   0.37812
  5   0.59250   1.20575   0.34803
  6   0.64359   1.36241   0.33544
  7   0.99086   2.41468   0.25855
  8   1.03722   2.55348   0.24955
  9   1.17103   2.95194   0.22553
 10   1.54043   4.03495   0.17664
 11   1.81590   4.82639   0.15977
 12   1.86400   4.96317   0.15861
 13   1.90233   5.07186   0.15804
 14   2.03944   5.45846   0.15840
 15   2.24244   6.02456   0.16462
 16   2.55776   6.88897   0.18242
 17   2.60213   7.00917   0.18533
 18   3.16737   8.50876   0.22214
 19   3.44045   9.21235   0.23660
 20   3.78837  10.08910   0.24981
 21   3.82821  10.18810   0.25091
 22   4.08104  10.80953   0.25584
 23   4.08496  10.81907   0.25589
 24   4.10285  10.86258   0.25610
 25   4.24167  11.19829   0.25712
 26   4.50048  11.81477   0.25616
 27   4.50338  11.82161   0.25613
 28   4.57450  11.98884   0.25522
 29   4.58811  12.02073   0.25502
 30   4.60148  12.05202   0.25481
 31   4.65143  12.16868   0.25394
 32   4.71123  12.30773   0.25274
 33   4.71445  12.31520   0.25267
 34   4.87082  12.67566   0.24869
 35   5.05288  13.08970   0.24269
 36   5.26717  13.56931   0.23406
 37   5.36883  13.79390   0.22952
 38   5.39580  13.85317   0.22828
 39   5.59150  14.27924   0.21906
 40   5.65588  14.41789   0.21602
 41   5.73868  14.59510   0.21218
 42   5.87555  14.88527   0.20622
 43   5.89710  14.93064   0.20535
 44   6.25026  15.66221   0.19566
 45   6.38355  15.93240   0.19536
 46   6.48692  16.13972   0.19688
 47   6.60633  16.37678   0.20082
 48   6.64678  16.45649   0.20272
 49   6.67666  16.51517   0.20431
 50   6.73903  16.63717   0.20817
 51   6.73929  16.63768   0.20819
 52   7.10983  17.34774   0.24610
 53   7.15819  17.43857   0.25289
 54   7.17387  17.46792   0.25517
 55   7.25337  17.61608   0.26741
 56   7.25798  17.62463   0.26815
 57   7.39042  17.86879   0.29089
 58   7.39478  17.87677   0.29169
 59   7.80695  18.61578   0.37881
 60   7.84160  18.67649   0.38713
 61   8.00222  18.95507   0.42753
 62   8.33590  19.51878   0.52045
 63   8.45352  19.71264   0.55590
 64   8.48349  19.76163   0.56515
 65   8.59766  19.94678   0.60116
 66   8.86263  20.36728   0.68940
 67   9.00798  20.59253   0.74049
 68   9.04509  20.64942   0.75383
 69   9.06441  20.67894   0.76083
 70   9.09018  20.71820   0.77020
 71   9.13067  20.77965   0.78506
 72   9.18255  20.85795   0.80430
 73   9.30585  21.04208   0.85095
 74   9.66165  21.55785   0.99277
 75   9.97524  21.99329   1.12648
 76  10.06497  22.11459   1.16622
 77  10.28858  22.41047   1.26809
 78  10.31002  22.43837   1.27808
 79  10.54791  22.74221   1.39130
 80  10.58906  22.79371   1.41134
 81  10.98788  23.27696   1.61262
 82  11.09193  23.39826   1.66721
 83  11.17064  23.48872   1.70908
 84  11.39830  23.74397   1.83293
 85  11.44892  23.79944   1.86102
 86  11.54903  23.90777   1.91718
 87  11.55858  23.91801   1.92258
 88  11.57085  23.93115   1.92953
 89  11.77129  24.14175   2.04467
 90  11.88184  24.25477   2.10953
 91  11.90315  24.27631   2.12215
 92  12.14254  24.51248   2.26628
 93  12.82237  25.12620   2.70006
 94  12.82237  25.12620   2.70006
 95  12.95753  25.23818   2.79061
 96  13.06345  25.32360   2.86256
 97  13.14900  25.39110   2.92131
 98  13.24211  25.46305   2.98590



  Saga 34/7-4                             

 WELL # 25 WITH  25 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.00810   0.44061
  2   0.16937   0.35106   0.38645
  3   0.24703   0.51456   0.36285
  4   0.47500   0.99017   0.29861
  5   0.59250   1.23279   0.26878
  6   0.64359   1.33776   0.25660
  7   0.99086   2.04267   0.18944
  8   1.03722   2.13564   0.18294
  9   1.17103   2.40250   0.16813
 10   1.54043   3.12766   0.15929
 11   1.81590   3.65745   0.17703
 12   1.86400   3.74899   0.18135
 13   1.90233   3.82173   0.18496
 14   2.03944   4.08045   0.19872
 15   2.24244   4.45923   0.22018
 16   2.55776   5.03745   0.25243
 17   2.60213   5.11783   0.25668
 18   3.16737   6.12043   0.30073
 19   3.44045   6.59061   0.31432
 20   3.78837   7.17629   0.32379
 21   3.82821   7.24241   0.32431
 22   4.08104   7.65736   0.32492
 23   4.08496   7.66373   0.32490
 24   4.10285   7.69278   0.32476
 25   4.24167   7.91688   0.32296
 26   4.50048   8.32830   0.31613
 27   4.50338   8.33287   0.31603
 28   4.57450   8.44444   0.31339
 29   4.58811   8.46572   0.31285
 30   4.60148   8.48660   0.31231
 31   4.65143   8.56442   0.31019
 32   4.71123   8.65718   0.30747
 33   4.71445   8.66216   0.30732
 34   4.87082   8.90258   0.29929
 35   5.05288   9.17867   0.28853
 36   5.26717   9.49838   0.27447
 37   5.36883   9.64806   0.26753
 38   5.39580   9.68756   0.26568
 39   5.59150   9.97143   0.25255
 40   5.65588  10.06379   0.24848
 41   5.73868  10.18181   0.24356
 42   5.87555  10.37504   0.23655
 43   5.89710  10.40525   0.23560
 44   6.25026  10.89218   0.22954
 45   6.38355  11.07194   0.23330
 46   6.48692  11.20984   0.23899
 47   6.60633  11.36749   0.24877
 48   6.64678  11.42048   0.25288
 49   6.67666  11.45950   0.25616
 50   6.73903  11.54061   0.26372
 51   6.73929  11.54094   0.26375
 52   7.10983  12.01278   0.32690
 53   7.15819  12.07310   0.33726
 54   7.17387  12.09260   0.34071
 55   7.25337  12.19099   0.35892
 56   7.25798  12.19667   0.36001
 57   7.39042  12.35877   0.39290
 58   7.39478  12.36406   0.39404
 59   7.80695  12.85439   0.51405
 60   7.84160  12.89465   0.52522
 61   8.00222  13.07933   0.57900
 62   8.33590  13.45280   0.70063
 63   8.45352  13.58116   0.74652
 64   8.48349  13.61359   0.75846
 65   8.59766  13.73613   0.80481
 66   8.86263  14.01427   0.91769
 67   9.00798  14.16316   0.98269
 68   9.04509  14.20076   0.99963
 69   9.06441  14.22026   1.00850
 70   9.09018  14.24620   1.02040
 71   9.13067  14.28680   1.03922
 72   9.18255  14.33852   1.06357
 73   9.30585  14.46010   1.12253
 74   9.66165  14.80040   1.30101
 75   9.97524  15.08731   1.46846
 76  10.06497  15.16717   1.51810
 77  10.28858  15.36184   1.64514
 78  10.31002  15.38018   1.65757
 79  10.54791  15.57985   1.79838
 80  10.58906  15.61367   1.82327
 81  10.98788  15.93066   2.07278
 82  11.09193  16.01011   2.14032
 83  11.17064  16.06934   2.19208
 84  11.39830  16.23630   2.34502
 85  11.44892  16.27254   2.37968
 86  11.54903  16.34330   2.44892
 87  11.55858  16.34999   2.45558
 88  11.57085  16.35856   2.46414
 89  11.77129  16.49596   2.60598
 90  11.88184  16.56961   2.68579
 91  11.90315  16.58364   2.70131
 92  12.14254  16.73730   2.87848
 93  12.82237  17.13500   3.41039
 94  12.82237  17.13500   3.41039
 95  12.95753  17.20724   3.52121
 96  13.06345  17.26228   3.60922
 97  13.14900  17.30572   3.68106
 98  13.24211  17.35196   3.76001



  Saga 34/7-15s                           

 WELL # 26 WITH  33 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.69381   0.43574
  2   0.16937   0.80342   0.39700
  3   0.24703   0.85655   0.38007
  4   0.47500   1.02294   0.33357
  5   0.59250   1.11477   0.31157
  6   0.64359   1.15599   0.30244
  7   0.99086   1.45689   0.24809
  8   1.03722   1.49979   0.24192
  9   1.17103   1.62723   0.22566
 10   1.54043   2.00684   0.19342
 11   1.81590   2.31652   0.18163
 12   1.86400   2.37292   0.18057
 13   1.90233   2.41836   0.17992
 14   2.03944   2.58451   0.17889
 15   2.24244   2.84085   0.18051
 16   2.55776   3.26347   0.18801
 17   2.60213   3.32534   0.18935
 18   3.16737   4.16494   0.20732
 19   3.44045   4.60482   0.21427
 20   3.78837   5.19762   0.21966
 21   3.82821   5.26782   0.21998
 22   4.08104   5.72435   0.22056
 23   4.08496   5.73157   0.22055
 24   4.10285   5.76462   0.22049
 25   4.24167   6.02433   0.21954
 26   4.50048   6.52392   0.21558
 27   4.50338   6.52964   0.21552
 28   4.57450   6.67050   0.21392
 29   4.58811   6.69762   0.21359
 30   4.60148   6.72431   0.21326
 31   4.65143   6.82456   0.21196
 32   4.71123   6.94554   0.21027
 33   4.71445   6.95209   0.21018
 34   4.87082   7.27367   0.20507
 35   5.05288   7.65731   0.19799
 36   5.26717   8.12158   0.18832
 37   5.36883   8.34663   0.18334
 38   5.39580   8.40686   0.18198
 39   5.59150   8.85038   0.17189
 40   5.65588   8.99880   0.16854
 41   5.73868   9.19150   0.16428
 42   5.87555   9.51454   0.15753
 43   5.89710   9.56591   0.15652
 44   6.25026  10.42764   0.14400
 45   6.38355  10.76257   0.14236
 46   6.48692  11.02599   0.14276
 47   6.60633  11.33427   0.14532
 48   6.64678  11.43965   0.14673
 49   6.67666  11.51782   0.14796
 50   6.73903  11.68186   0.15103
 51   6.73929  11.68254   0.15104
 52   7.10983  12.68105   0.18321
 53   7.15819  12.81440   0.18906
 54   7.17387  12.85778   0.19103
 55   7.25337  13.07890   0.20158
 56   7.25798  13.09177   0.20222
 57   7.39042  13.46453   0.22178
 58   7.39478  13.47689   0.22246
 59   7.80695  14.67103   0.29668
 60   7.84160  14.77373   0.30371
 61   8.00222  15.25451   0.33777
 62   8.33590  16.27802   0.41555
 63   8.45352  16.64673   0.44509
 64   8.48349  16.74135   0.45278
 65   8.59766  17.10424   0.48270
 66   8.86263  17.96147   0.55581
 67   9.00798  18.44066   0.59802
 68   9.04509  18.56401   0.60904
 69   9.06441  18.62840   0.61481
 70   9.09018  18.71444   0.62255
 71   9.13067  18.85004   0.63480
 72   9.18255  19.02452   0.65066
 73   9.30585  19.44241   0.68909
 74   9.66165  20.67380   0.80570
 75   9.97524  21.79050   0.91541
 76  10.06497  22.11547   0.94799
 77  10.28858  22.93572   1.03143
 78  10.31002  23.01517   1.03960
 79  10.54791  23.90579   1.13225
 80  10.58906  24.06155   1.14864
 81  10.98788  25.59760   1.31314
 82  11.09193  26.00616   1.35772
 83  11.17064  26.31741   1.39191
 84  11.39830  27.22803   1.49300
 85  11.44892  27.43260   1.51592
 86  11.54903  27.83946   1.56173
 87  11.55858  27.87845   1.56614
 88  11.57085  27.92856   1.57180
 89  11.77129  28.75350   1.66571
 90  11.88184  29.21362   1.71859
 91  11.90315  29.30276   1.72888
 92  12.14254  30.31321   1.84636
 93  12.82237  33.27629   2.19967
 94  12.82237  33.27629   2.19967
 95  12.95753  33.88189   2.27338
 96  13.06345  34.36028   2.33195
 97  13.14900  34.74915   2.37977
 98  13.24211  35.17484   2.43233



  Total (UK) 3/25-1                       

 WELL # 27 WITH  32 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -5.36041   2.29148
  2   0.16937  -5.18538   2.20406
  3   0.24703  -5.10352   2.16453
  4   0.47500  -4.85741   2.05050
  5   0.59250  -4.72718   1.99290
  6   0.64359  -4.66983   1.96811
  7   0.99086  -4.26845   1.80357
  8   1.03722  -4.21334   1.78214
  9   1.17103  -4.05227   1.72097
 10   1.54043  -3.59210   1.55752
 11   1.81590  -3.23410   1.44081
 12   1.86400  -3.17029   1.42088
 13   1.90233  -3.11916   1.40510
 14   2.03944  -2.93427   1.34936
 15   2.24244  -2.65475   1.26887
 16   2.55776  -2.20694   1.14866
 17   2.60213  -2.14258   1.13222
 18   3.16737  -1.29406   0.93307
 19   3.44045  -0.86502   0.84377
 20   3.78837  -0.30032   0.73665
 21   3.82821  -0.23437   0.72486
 22   4.08104   0.19036   0.65242
 23   4.08496   0.19702   0.65133
 24   4.10285   0.22749   0.64636
 25   4.24167   0.46574   0.60853
 26   4.50048   0.91852   0.54138
 27   4.50338   0.92366   0.54066
 28   4.57450   1.05008   0.52301
 29   4.58811   1.07436   0.51967
 30   4.60148   1.09824   0.51641
 31   4.65143   1.18776   0.50431
 32   4.71123   1.29548   0.49006
 33   4.71445   1.30129   0.48930
 34   4.87082   1.58587   0.45326
 35   5.05288   1.92234   0.41353
 36   5.26717   2.32548   0.36999
 37   5.36883   2.51941   0.35061
 38   5.39580   2.57115   0.34561
 39   5.59150   2.95020   0.31117
 40   5.65588   3.07631   0.30058
 41   5.73868   3.23950   0.28751
 42   5.87555   3.51178   0.26732
 43   5.89710   3.55493   0.26431
 44   6.25026   4.27322   0.22177
 45   6.38355   4.54972   0.20923
 46   6.48692   4.76621   0.20088
 47   6.60633   5.01852   0.19275
 48   6.64678   5.10451   0.19036
 49   6.67666   5.16822   0.18871
 50   6.73903   5.30169   0.18558
 51   6.73929   5.30225   0.18557
 52   7.10983   6.10854   0.17509
 53   7.15819   6.21546   0.17462
 54   7.17387   6.25021   0.17451
 55   7.25337   6.42704   0.17420
 56   7.25798   6.43733   0.17419
 57   7.39042   6.73437   0.17459
 58   7.39478   6.74420   0.17462
 59   7.80695   7.68764   0.18050
 60   7.84160   7.76824   0.18117
 61   8.00222   8.14451   0.18436
 62   8.33590   8.93997   0.19057
 63   8.45352   9.22479   0.19236
 64   8.48349   9.29775   0.19277
 65   8.59766   9.57700   0.19414
 66   8.86263  10.23348   0.19596
 67   9.00798  10.59860   0.19606
 68   9.04509  10.69238   0.19597
 69   9.06441  10.74130   0.19591
 70   9.09018  10.80663   0.19581
 71   9.13067  10.90952   0.19560
 72   9.18255  11.04176   0.19526
 73   9.30585  11.35784   0.19409
 74   9.66165  12.28418   0.18790
 75   9.97524  13.11814   0.17924
 76  10.06497  13.35980   0.17631
 77  10.28858  13.96784   0.16835
 78  10.31002  14.02660   0.16755
 79  10.54791  14.68351   0.15861
 80  10.58906  14.79808   0.15709
 81  10.98788  15.92335   0.14481
 82  11.09193  16.22128   0.14295
 83  11.17064  16.44788   0.14212
 84  11.39830  17.10908   0.14324
 85  11.44892  17.25725   0.14431
 86  11.54903  17.55159   0.14742
 87  11.55858  17.57977   0.14779
 88  11.57085  17.61599   0.14828
 89  11.77129  18.21106   0.15924
 90  11.88184  18.54214   0.16769
 91  11.90315  18.60621   0.16951
 92  12.14254  19.33100   0.19405
 93  12.82237  21.44148   0.29843
 94  12.82237  21.44148   0.29843
 95  12.95753  21.87029   0.32423
 96  13.06345  22.20844   0.34547
 97  13.14900  22.48296   0.36325
 98  13.24211  22.78309   0.38321


                                                       N      SD     LOWEST  AVERAGE HIGHEST

   1  240  Elphidium clavatum                          6   1.13817    0.747   0.000   0.041   2.202
   2   77  Elphidium spp.                             16   0.91579    1.470   0.169   0.057   2.202
   3  228  Cassidulina teretis                        20   0.99682    1.730   0.247  -0.289   2.202
   4   31  Cibicidoides scaldisensis                  11   1.23915    1.524   0.475  -0.264   2.202
   5  338  Bulimina marginata                          7   1.18846    1.222   0.592   0.070   2.202
   6    1  Neogloboquadrina pachyderma                15   1.61966    1.863   0.644   0.219   2.202
   7  171  Buccella frigida                            9   1.41671    1.652   0.991   0.292   2.202
   8  270  Cibicidoides grossa                        17   0.92611    1.709   1.037   0.413   2.202
   9  328  Ammonia beccarii                            6   1.81417    2.064   1.171   0.210   2.202
  10  316  Trifarina fluens                            9   2.17989    2.978   1.540   0.600   2.202
  11    4  Globorotalia inflata                       12   1.90695    3.914   1.816   0.431   2.202
  12  181  Cibicidoides dutemplei                      8   1.30689    2.623   1.864   0.384   2.202
  13  159  Cibicidoides grossa LCO                     7   1.35907    2.559   1.902   1.165   2.202
  14   23  Sigmoilopsis schlumbergeri                 18   1.42971    3.302   2.039   1.145   2.202
  15  330  Cibicidoides pachyderma                     6   2.91741    4.399   2.242   0.952   2.202
  16  269  Neogloboquadrina atlantica                 16   0.97260    3.338   2.558   1.442   2.202
  17  266  Globorotalia puncticulata                   9   1.15889    3.127   2.602   1.973   2.202
  18    6  Neogloboquadrina acostaensis                6   0.79157    3.160   3.167   2.597   2.202
  19   81  Globoquadrina venezuelana                   7   1.32910    5.881   3.440   3.066   2.202
  20  361  Sumatradinium spp.                          6   2.63558    4.671   3.788   2.509   2.202
  21   91  Radiolarians/diatoms flood                 13   1.62687    4.920   3.828   2.569   2.202
  22  207  NS Log G                                   11   2.33994    5.078   4.081   2.869   2.202
  23  219  Martinotiella cylindrica                   13   2.27816    4.687   4.085   1.798   2.202
