                27cenai.out                                         2007/03/15

 EXTRA OUTPUT FILE.  REQUIRED AS INPUT FILE FOR CASC




  Saga (N) 6407/2-3                       

 WELL #  1 WITH  60 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

 86  11.25700  39.57370   0.23048
 87  11.26656  39.61114   0.23139
 88  11.27883  39.65923   0.23256
 89  11.47927  40.44646   0.25235
 90  11.58981  40.88205   0.26376
 91  11.61113  40.96615   0.26600
 92  11.85052  41.91322   0.29202
 93  12.53035  44.62826   0.37421
 94  12.53035  44.62826   0.37421
 95  12.66551  45.17255   0.39194
 96  12.77143  45.60012   0.40616
 97  12.85698  45.94614   0.41784
 98  12.95009  46.32340   0.43076



  Shell (UK) 22/6-1                       

 WELL # 18 WITH  52 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.11471   0.45505
  2   0.16937   0.37186   0.43139
  3   0.24703   0.59632   0.42078
  4   0.47500   1.26018   0.39055
  5   0.59250   1.60522   0.37551
  6   0.64359   1.75586   0.36908
  7   0.99086   2.78970   0.32724
  8   1.03722   2.92900   0.32191
  9   1.17103   3.33281   0.30685
 10   1.54043   4.46079   0.26794
 11   1.81590   5.31461   0.24159
 12   1.86400   5.46481   0.23723
 13   1.90233   5.58473   0.23381
 14   2.03944   6.01540   0.22196
 15   2.24244   6.65797   0.20555
 16   2.55776   7.66767   0.18288
 17   2.60213   7.81091   0.17998
 18   3.16737   9.65990   0.14941
 19   3.44045  10.56944   0.13899
 20   3.72967  11.54437   0.13095
 21   3.76399  11.66084   0.13019
 22   3.84373  11.93209   0.12857
 23   3.89554  12.10883   0.12763
 24   3.91670  12.18114   0.12727
 25   3.93459  12.24231   0.12698
 26   4.07111  12.71061   0.12504
 27   4.10254  12.81879   0.12467
 28   4.15802  13.01010   0.12408
 29   4.18210  13.09327   0.12384
 30   4.19546  13.13948   0.12372
 31   4.20087  13.15817   0.12367
 32   4.34563  13.66030   0.12262
 33   4.34705  13.66525   0.12262
 34   4.51311  14.24497   0.12195
 35   5.19960  16.68316   0.12291
 36   5.41389  17.45800   0.12371
 37   5.51555  17.82786   0.12409
 38   5.54252  17.92624   0.12418
 39   5.73822  18.64310   0.12480
 40   5.80260  18.88014   0.12497
 41   5.88540  19.18586   0.12515
 42   6.02227  19.69334   0.12535
 43   6.04382  19.77349   0.12538
 44   6.26929  20.61600   0.12539
 45   6.30405  20.74656   0.12535
 46   6.31443  20.78555   0.12534
 47   6.34107  20.88576   0.12531
 48   6.34133  20.88673   0.12531
 49   6.36598  20.97953   0.12527
 50   6.39698  21.09636   0.12522
 51   6.49346  21.46082   0.12499
 52   6.79915  22.62442   0.12376
 53   6.84751  22.80971   0.12350
 54   6.86319  22.86985   0.12341
 55   6.94269  23.17537   0.12291
 56   6.94730  23.19311   0.12288
 57   7.07975  23.70417   0.12195
 58   7.08411  23.72103   0.12192
 59   7.49628  25.32766   0.11827
 60   7.53092  25.46382   0.11792
 61   7.69154  26.09724   0.11628
 62   8.02523  27.42491   0.11286
 63   8.14284  27.89666   0.11175
 64   8.17282  28.01720   0.11148
 65   8.28699  28.47750   0.11054
 66   8.55195  29.55290   0.10900
 67   8.69730  30.14709   0.10870
 68   8.73441  30.29927   0.10870
 69   8.75374  30.37858   0.10871
 70   8.77950  30.48443   0.10874
 71   8.81999  30.65095   0.10883
 72   8.87187  30.86468   0.10900
 73   8.99517  31.37413   0.10974
 74   9.35098  32.85638   0.11479
 75   9.66456  34.17767   0.12343
 76   9.75430  34.55835   0.12668
 77   9.97790  35.51190   0.13630
 78   9.99935  35.60373   0.13733
 79  10.06595  35.88934   0.14067
 80  10.46478  37.61278   0.16449
 81  10.56882  38.06612   0.17174
 82  10.60010  38.20269   0.17399
 83  10.87862  39.42506   0.19565
 84  11.10628  40.43239   0.21533
 85  11.15689  40.65736   0.21994
 86  11.25700  41.10337   0.22929
 87  11.26656  41.14602   0.23020
 88  11.27883  41.20081   0.23137
 89  11.47927  42.09872   0.25116
 90  11.58981  42.59640   0.26259
 91  11.61113  42.69256   0.26483
 92  11.85052  43.77694   0.29094
 93  12.53035  46.90091   0.37364
 94  12.53035  46.90091   0.37364
 95  12.66551  47.52984   0.39153
 96  12.77143  48.02452   0.40587
 97  12.85698  48.42525   0.41766
 98  12.95009  48.86255   0.43070



  Phillips (UK) 16/17-1                   

 WELL # 19 WITH  34 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000 -21.13215   2.07479
  2   0.16937 -20.26793   1.99245
  3   0.24703 -19.87318   1.95524
  4   0.47500 -18.71986   1.84799
  5   0.59250 -18.12861   1.79386
  6   0.64359 -17.87219   1.77057
  7   0.99086 -16.14008   1.61616
  8   1.03722 -15.91028   1.59607
  9   1.17103 -15.24889   1.53876
 10   1.54043 -13.43760   1.38583
 11   1.81590 -12.10078   1.27685
 12   1.86400 -11.86856   1.25826
 13   1.90233 -11.68378   1.24355
 14   2.03944 -11.02469   1.19160
 15   2.24244 -10.05426   1.11667
 16   2.55776  -8.55971   1.00498
 17   2.60213  -8.35062   0.98973
 18   3.16737  -5.71437   0.80539
 19   3.44045  -4.45872   0.72304
 20   3.72967  -3.14150   0.64065
 21   3.76399  -2.98607   0.63121
 22   3.84373  -2.62567   0.60954
 23   3.89554  -2.39203   0.59568
 24   3.91670  -2.29671   0.59006
 25   3.93459  -2.21619   0.58533
 26   4.07111  -1.60336   0.54990
 27   4.10254  -1.46270   0.54190
 28   4.15802  -1.21478   0.52794
 29   4.18210  -1.10732   0.52194
 30   4.19546  -1.04771   0.51863
 31   4.20087  -1.02361   0.51729
 32   4.34563  -0.37994   0.48216
 33   4.34705  -0.37362   0.48182
 34   4.51311   0.36067   0.44318
 35   5.19960   3.35046   0.30319
 36   5.41389   4.26862   0.26656
 37   5.51555   4.70168   0.25049
 38   5.54252   4.81631   0.24637
 39   5.73822   5.64455   0.21843
 40   5.80260   5.91574   0.21002
 41   5.88540   6.26354   0.19979
 42   6.02227   6.83609   0.18442
 43   6.04382   6.92597   0.18218
 44   6.26929   7.86202   0.16183
 45   6.30405   8.00565   0.15921
 46   6.31443   8.04849   0.15846
 47   6.34107   8.15838   0.15658
 48   6.34133   8.15945   0.15656
 49   6.36598   8.26102   0.15489
 50   6.39698   8.38862   0.15290
 51   6.49346   8.78478   0.14742
 52   6.79915  10.03046   0.13699
 53   6.84751  10.22617   0.13623
 54   6.86319  10.28954   0.13603
 55   6.94269  10.61031   0.13536
 56   6.94730  10.62887   0.13534
 57   7.07975  11.16096   0.13539
 58   7.08411  11.17842   0.13541
 59   7.49628  12.81639   0.14173
 60   7.53092  12.95287   0.14251
 61   7.69154  13.58309   0.14630
 62   8.02523  14.87947   0.15417
 63   8.14284  15.33226   0.15665
 64   8.17282  15.44730   0.15724
 65   8.28699  15.88421   0.15933
 66   8.55195  16.89032   0.16306
 67   8.69730  17.43759   0.16436
 68   8.73441  17.57678   0.16461
 69   8.75374  17.64916   0.16472
 70   8.77950  17.74560   0.16486
 71   8.81999  17.89693   0.16504
 72   8.87187  18.09048   0.16522
 73   8.99517  18.54875   0.16537
 74   9.35098  19.85780   0.16397
 75   9.66456  20.99510   0.16120
 76   9.75430  21.31771   0.16033
 77   9.97790  22.11611   0.15840
 78   9.99935  22.19227   0.15826
 79  10.06595  22.42835   0.15787
 80  10.46478  23.82746   0.15894
 81  10.56882  24.18836   0.16061
 82  10.60010  24.29652   0.16126
 83  10.87862  25.25293   0.17047
 84  11.10628  26.02566   0.18319
 85  11.15689  26.19635   0.18671
 86  11.25700  26.53279   0.19440
 87  11.26656  26.56482   0.19519
 88  11.27883  26.60593   0.19621
 89  11.47927  27.27412   0.21504
 90  11.58981  27.63997   0.22710
 91  11.61113  27.71029   0.22956
 92  11.85052  28.49514   0.26004
 93  12.53035  30.67509   0.37296
 94  12.53035  30.67509   0.37296
 95  12.66551  31.09988   0.39962
 96  12.77143  31.43076   0.42143
 97  12.85698  31.69674   0.43961
 98  12.95009  31.98491   0.45996



  Phillips (UK) 23/22-1                   

 WELL # 20 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.53194   0.52609
  2   0.16937   0.85696   0.49746
  3   0.24703   1.00571   0.48464
  4   0.47500   1.44133   0.44817
  5   0.59250   1.66527   0.43006
  6   0.64359   1.76252   0.42233
  7   0.99086   2.42154   0.37221
  8   1.03722   2.50924   0.36585
  9   1.17103   2.76206   0.34791
 10   1.54043   3.45728   0.30189
 11   1.81590   3.97314   0.27108
 12   1.86400   4.06300   0.26602
 13   1.90233   4.13455   0.26206
 14   2.03944   4.39015   0.24840
 15   2.24244   4.76758   0.22972
 16   2.55776   5.35146   0.20449
 17   2.60213   5.43340   0.20132
 18   3.16737   6.47212   0.16956
 19   3.44045   6.97061   0.15989
 20   3.72967   7.49623   0.15335
 21   3.76399   7.55844   0.15281
 22   3.84373   7.70284   0.15171
 23   3.89554   7.79657   0.15112
 24   3.91670   7.83483   0.15091
 25   3.93459   7.86716   0.15074
 26   4.07111   8.11362   0.14978
 27   4.10254   8.17027   0.14964
 28   4.15802   8.27021   0.14946
 29   4.18210   8.31357   0.14940
 30   4.19546   8.33762   0.14938
 31   4.20087   8.34735   0.14937
 32   4.34563   8.60754   0.14939
 33   4.34705   8.61009   0.14939
 34   4.51311   8.90780   0.14993
 35   5.19960  10.13005   0.15505
 36   5.41389  10.50878   0.15683
 37   5.51555  10.68798   0.15761
 38   5.54252  10.73548   0.15781
 39   5.73822  11.07944   0.15912
 40   5.80260  11.19236   0.15949
 41   5.88540  11.33740   0.15991
 42   6.02227  11.57673   0.16050
 43   6.04382  11.61436   0.16057
 44   6.26929  12.00728   0.16114
 45   6.30405  12.06774   0.16118
 46   6.31443  12.08577   0.16119
 47   6.34107  12.13207   0.16122
 48   6.34133  12.13252   0.16122
 49   6.36598  12.17533   0.16124
 50   6.39698  12.22916   0.16125
 51   6.49346  12.39647   0.16125
 52   6.79915  12.92486   0.16074
 53   6.84751  13.00820   0.16060
 54   6.86319  13.03520   0.16055
 55   6.94269  13.17203   0.16028
 56   6.94730  13.17996   0.16027
 57   7.07975  13.40747   0.15975
 58   7.08411  13.41495   0.15973
 59   7.49628  14.11967   0.15788
 60   7.53092  14.17869   0.15774
 61   7.69154  14.45181   0.15714
 62   8.02523  15.01683   0.15664
 63   8.14284  15.21522   0.15685
 64   8.17282  15.26571   0.15695
 65   8.28699  15.45780   0.15749
 66   8.55195  15.90215   0.16003
 67   8.69730  16.14504   0.16233
 68   8.73441  16.20695   0.16303
 69   8.75374  16.23917   0.16342
 70   8.77950  16.28213   0.16396
 71   8.81999  16.34958   0.16485
 72   8.87187  16.43594   0.16609
 73   8.99517  16.64088   0.16947
 74   9.35098  17.22978   0.18293
 75   9.66456  17.74575   0.19965
 76   9.75430  17.89288   0.20529
 77   9.97790  18.25847   0.22101
 78   9.99935  18.29346   0.22264
 79  10.06595  18.40203   0.22784
 80  10.46478  19.04949   0.26317
 81  10.56882  19.21764   0.27354
 82  10.60010  19.26812   0.27674
 83  10.87862  19.71645   0.30706
 84  11.10628  20.08123   0.33415
 85  11.15689  20.16212   0.34045
 86  11.25700  20.32191   0.35318
 87  11.26656  20.33714   0.35442
 88  11.27883  20.35671   0.35601
 89  11.47927  20.67562   0.38279
 90  11.58981  20.85101   0.39819
 91  11.61113  20.88479   0.40121
 92  11.85052  21.26323   0.43622
 93  12.53035  22.32888   0.54630
 94  12.53035  22.32888   0.54630
 95  12.66551  22.53916   0.57001
 96  12.77143  22.70356   0.58899
 97  12.85698  22.83612   0.60459
 98  12.95009  22.98014   0.62183



  Amoco (N) 2/8-1                         

 WELL # 21 WITH  23 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.22683   0.59910
  2   0.16937  -0.06432   0.56610
  3   0.24703   0.01088   0.55133
  4   0.47500   0.23413   0.50931
  5   0.59250   0.35065   0.48844
  6   0.64359   0.40163   0.47954
  7   0.99086   0.75310   0.42178
  8   1.03722   0.80068   0.41444
  9   1.17103   0.93886   0.39377
 10   1.54043   1.32701   0.34074
 11   1.81590   1.62284   0.30524
 12   1.86400   1.67505   0.29941
 13   1.90233   1.71678   0.29485
 14   2.03944   1.86691   0.27913
 15   2.24244   2.09166   0.25762
 16   2.55776   2.44663   0.22863
 17   2.60213   2.49716   0.22500
 18   3.16737   3.15317   0.18878
 19   3.44045   3.47831   0.17793
 20   3.72967   3.82853   0.17078
 21   3.76399   3.87048   0.17019
 22   3.84373   3.96828   0.16904
 23   3.89554   4.03208   0.16844
 24   3.91670   4.05819   0.16822
 25   3.93459   4.08029   0.16805
 26   4.07111   4.24970   0.16714
 27   4.10254   4.28888   0.16702
 28   4.15802   4.35823   0.16689
 29   4.18210   4.38840   0.16686
 30   4.19546   4.40517   0.16685
 31   4.20087   4.41195   0.16684
 32   4.34563   4.59439   0.16706
 33   4.34705   4.59619   0.16706
 34   4.51311   4.80734   0.16787
 35   5.19960   5.70128   0.17429
 36   5.41389   5.98726   0.17640
 37   5.51555   6.12408   0.17731
 38   5.54252   6.16050   0.17754
 39   5.73822   6.42635   0.17902
 40   5.80260   6.51441   0.17943
 41   5.88540   6.62810   0.17990
 42   6.02227   6.81712   0.18051
 43   6.04382   6.84700   0.18059
 44   6.26929   7.16166   0.18110
 45   6.30405   7.21050   0.18113
 46   6.31443   7.22510   0.18114
 47   6.34107   7.26261   0.18115
 48   6.34133   7.26297   0.18115
 49   6.36598   7.29772   0.18115
 50   6.39698   7.34148   0.18114
 51   6.49346   7.47812   0.18106
 52   6.79915   7.91549   0.18017
 53   6.84751   7.98529   0.17996
 54   6.86319   8.00796   0.17988
 55   6.94269   8.12317   0.17948
 56   6.94730   8.12986   0.17946
 57   7.07975   8.32285   0.17870
 58   7.08411   8.32922   0.17868
 59   7.49628   8.93799   0.17603
 60   7.53092   8.98972   0.17581
 61   7.69154   9.23065   0.17492
 62   8.02523   9.73711   0.17398
 63   8.14284   9.91753   0.17411
 64   8.17282   9.96367   0.17420
 65   8.28699  10.14000   0.17474
 66   8.55195  10.55284   0.17756
 67   8.69730  10.78145   0.18022
 68   8.73441  10.84007   0.18104
 69   8.75374  10.87062   0.18149
 70   8.77950  10.91141   0.18212
 71   8.81999  10.97560   0.18317
 72   8.87187  11.05803   0.18463
 73   8.99517  11.25469   0.18862
 74   9.35098  11.82832   0.20459
 75   9.66456  12.34142   0.22447
 76   9.75430  12.48955   0.23117
 77   9.97790  12.86117   0.24981
 78   9.99935  12.89701   0.25175
 79  10.06595  13.00850   0.25790
 80  10.46478  13.68277   0.29963
 81  10.56882  13.86055   0.31184
 82  10.60010  13.91415   0.31562
 83  10.87862  14.39452   0.35126
 84  11.10628  14.79130   0.38304
 85  11.15689  14.88002   0.39041
 86  11.25700  15.05604   0.40533
 87  11.26656  15.07288   0.40678
 88  11.27883  15.09451   0.40864
 89  11.47927  15.44942   0.43998
 90  11.58981  15.64639   0.45798
 91  11.61113  15.68447   0.46151
 92  11.85052  16.11439   0.50239
 93  12.53035  17.35774   0.63069
 94  12.53035  17.35774   0.63069
 95  12.66551  17.60890   0.65828
 96  12.77143  17.80663   0.68038
 97  12.85698  17.96693   0.69852
 98  12.95009  18.14198   0.71858



  Saga (N) 35/3-1                         

 WELL # 22 WITH  30 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.77383   0.38522
  2   0.16937   1.15004   0.36007
  3   0.24703   1.32151   0.34890
  4   0.47500   1.82114   0.31745
  5   0.59250   2.07649   0.30207
  6   0.64359   2.18707   0.29557
  7   0.99086   2.93129   0.25454
  8   1.03722   3.02967   0.24951
  9   1.17103   3.31234   0.23563
 10   1.54043   4.08275   0.20270
 11   1.81590   4.64781   0.18394
 12   1.86400   4.74565   0.18122
 13   1.90233   4.82343   0.17917
 14   2.03944   5.10039   0.17275
 15   2.24244   5.50678   0.16584
 16   2.55776   6.12929   0.16113
 17   2.60213   6.21605   0.16102
 18   3.16737   7.30276   0.16889
 19   3.44045   7.81555   0.17706
 20   3.72967   8.35000   0.18726
 21   3.76399   8.41283   0.18853
 22   3.84373   8.55831   0.19150
 23   3.89554   8.65248   0.19345
 24   3.91670   8.69086   0.19425
 25   3.93459   8.72327   0.19493
 26   4.07111   8.96946   0.20009
 27   4.10254   9.02585   0.20128
 28   4.15802   9.12514   0.20336
 29   4.18210   9.16814   0.20427
 30   4.19546   9.19198   0.20477
 31   4.20087   9.20161   0.20497
 32   4.34563   9.45849   0.21032
 33   4.34705   9.46100   0.21037
 34   4.51311   9.75289   0.21631
 35   5.19960  10.92838   0.23748
 36   5.41389  11.28502   0.24265
 37   5.51555  11.45249   0.24484
 38   5.54252  11.49674   0.24539
 39   5.73822  11.81547   0.24899
 40   5.80260  11.91943   0.25002
 41   5.88540  12.05249   0.25124
 42   6.02227  12.27083   0.25297
 43   6.04382  12.30503   0.25322
 44   6.26929  12.65984   0.25522
 45   6.30405  12.71407   0.25544
 46   6.31443  12.73023   0.25550
 47   6.34107  12.77167   0.25565
 48   6.34133  12.77207   0.25565
 49   6.36598  12.81034   0.25578
 50   6.39698  12.85838   0.25592
 51   6.49346  13.00723   0.25625
 52   6.79915  13.47232   0.25612
 53   6.84751  13.54499   0.25594
 54   6.86319  13.56849   0.25588
 55   6.94269  13.68727   0.25546
 56   6.94730  13.69413   0.25543
 57   7.07975  13.89046   0.25447
 58   7.08411  13.89688   0.25443
 59   7.49628  14.49567   0.24938
 60   7.53092  14.54518   0.24882
 61   7.69154  14.77302   0.24597
 62   8.02523  15.23756   0.23876
 63   8.14284  15.39847   0.23584
 64   8.17282  15.43924   0.23507
 65   8.28699  15.59366   0.23203
 66   8.55195  15.94668   0.22443
 67   8.69730  16.13716   0.22001
 68   8.73441  16.18543   0.21886
 69   8.75374  16.21051   0.21826
 70   8.77950  16.24388   0.21745
 71   8.81999  16.29618   0.21618
 72   8.87187  16.36295   0.21454
 73   8.99517  16.52047   0.21063
 74   9.35098  16.96592   0.19951
 75   9.66456  17.34733   0.19072
 76   9.75430  17.45454   0.18854
 77   9.97790  17.71796   0.18403
 78   9.99935  17.74294   0.18368
 79  10.06595  17.82022   0.18271
 80  10.46478  18.27308   0.18093
 81  10.56882  18.38844   0.18183
 82  10.60010  18.42288   0.18222
 83  10.87862  18.72506   0.18843
 84  11.10628  18.96591   0.19731
 85  11.15689  19.01871   0.19975
 86  11.25700  19.12233   0.20510
 87  11.26656  19.13217   0.20565
 88  11.27883  19.14478   0.20636
 89  11.47927  19.34857   0.21933
 90  11.58981  19.45914   0.22758
 91  11.61113  19.48030   0.22926
 92  11.85052  19.71471   0.24995
 93  12.53035  20.34708   0.32522
 94  12.53035  20.34708   0.32522
 95  12.66551  20.46694   0.34274
 96  12.77143  20.55950   0.35700
 97  12.85698  20.63339   0.36884
 98  12.95009  20.71292   0.38205



  Saga 34/7-1                             

 WELL # 23 WITH  35 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.24514   0.44060
  2   0.16937   0.74323   0.39250
  3   0.24703   0.96990   0.37154
  4   0.47500   1.62902   0.31431
  5   0.59250   1.96510   0.28751
  6   0.64359   2.11047   0.27648
  7   0.99086   3.08619   0.21292
  8   1.03722   3.21481   0.20613
  9   1.17103   3.58390   0.18905
 10   1.54043   4.58615   0.16316
 11   1.81590   5.31766   0.16306
 12   1.86400   5.44401   0.16436
 13   1.90233   5.54438   0.16560
 14   2.03944   5.90129   0.17138
 15   2.24244   6.42355   0.18244
 16   2.55776   7.22012   0.20155
 17   2.60213   7.33080   0.20418
 18   3.16737   8.70970   0.23136
 19   3.44045   9.35536   0.23861
 20   3.72967  10.02466   0.24130
 21   3.76399  10.10309   0.24127
 22   3.84373  10.28448   0.24091
 23   3.89554  10.40173   0.24046
 24   3.91670  10.44949   0.24023
 25   3.93459  10.48980   0.24001
 26   4.07111  10.79552   0.23768
 27   4.10254  10.86542   0.23698
 28   4.15802  10.98839   0.23560
 29   4.18210  11.04159   0.23494
 30   4.19546  11.07108   0.23456
 31   4.20087  11.08299   0.23440
 32   4.34563  11.40014   0.22956
 33   4.34705  11.40325   0.22951
 34   4.51311  11.76240   0.22249
 35   5.19960  13.19477   0.18202
 36   5.41389  13.62462   0.16904
 37   5.51555  13.82566   0.16379
 38   5.54252  13.87869   0.16255
 39   5.73822  14.25953   0.15624
 40   5.80260  14.38333   0.15545
 41   5.88540  14.54146   0.15561
 42   6.02227  14.80014   0.15913
 43   6.04382  14.84056   0.16008
 44   6.26929  15.25852   0.17680
 45   6.30405  15.32216   0.18047
 46   6.31443  15.34112   0.18162
 47   6.34107  15.38969   0.18468
 48   6.34133  15.39016   0.18471
 49   6.36598  15.43498   0.18770
 50   6.39698  15.49120   0.19164
 51   6.49346  15.66505   0.20525
 52   6.79915  16.20493   0.26025
 53   6.84751  16.28881   0.27041
 54   6.86319  16.31591   0.27378
 55   6.94269  16.45266   0.29143
 56   6.94730  16.46055   0.29248
 57   7.07975  16.68575   0.32393
 58   7.08411  16.69311   0.32500
 59   7.49628  17.37351   0.43699
 60   7.53092  17.42932   0.44728
 61   7.69154  17.68523   0.49661
 62   8.02523  18.20213   0.60740
 63   8.14284  18.37957   0.64901
 64   8.17282  18.42440   0.65982
 65   8.28699  18.59366   0.70177
 66   8.55195  18.97749   0.80375
 67   8.69730  19.18271   0.86238
 68   8.73441  19.23450   0.87766
 69   8.75374  19.26136   0.88566
 70   8.77950  19.29709   0.89638
 71   8.81999  19.35298   0.91335
 72   8.87187  19.42418   0.93530
 73   8.99517  19.59145   0.98843
 74   9.35098  20.05886   1.14922
 75   9.66456  20.45202   1.30005
 76   9.75430  20.56129   1.34478
 77   9.97790  20.82729   1.45924
 78   9.99935  20.85233   1.47045
 79  10.06595  20.92958   1.50550
 80  10.46478  21.37552   1.72331
 81  10.56882  21.48717   1.78237
 82  10.60010  21.52036   1.80030
 83  10.87862  21.80815   1.96367
 84  11.10628  22.03307   2.10211
 85  11.15689  22.08181   2.13349
 86  11.25700  22.17687   2.19619
 87  11.26656  22.18585   2.20222
 88  11.27883  22.19736   2.20997
 89  11.47927  22.38151   2.33844
 90  11.58981  22.48000   2.41075
 91  11.61113  22.49874   2.42481
 92  11.85052  22.70360   2.58537
 93  12.53035  23.22944   3.06780
 94  12.53035  23.22944   3.06780
 95  12.66551  23.32412   3.16837
 96  12.77143  23.39604   3.24826
 97  12.85698  23.45266   3.31349
 98  12.95009  23.51279   3.38517



  Saga 34/7-2                             

 WELL # 24 WITH  28 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000  -0.73403   0.52921
  2   0.16937  -0.18626   0.47503
  3   0.24703   0.06318   0.45119
  4   0.47500   0.78915   0.38505
  5   0.59250   1.15968   0.35332
  6   0.64359   1.32003   0.34006
  7   0.99086   2.39755   0.25946
  8   1.03722   2.53975   0.25010
  9   1.17103   2.94805   0.22522
 10   1.54043   4.05854   0.17583
 11   1.81590   4.87075   0.16054
 12   1.86400   5.01118   0.15978
 13   1.90233   5.12278   0.15954
 14   2.03944   5.51984   0.16114
 15   2.24244   6.10154   0.16909
 16   2.55776   6.99043   0.18881
 17   2.60213   7.11410   0.19190
 18   3.16737   8.65842   0.22909
 19   3.44045   9.38398   0.24267
 20   3.72967  10.13788   0.25253
 21   3.76399  10.22634   0.25337
 22   3.84373  10.43105   0.25504
 23   3.89554  10.56346   0.25592
 24   3.91670  10.61740   0.25623
 25   3.93459  10.66294   0.25647
 26   4.07111  11.00858   0.25765
 27   4.10254  11.08767   0.25776
 28   4.15802  11.22686   0.25781
 29   4.18210  11.28710   0.25777
 30   4.19546  11.32050   0.25774
 31   4.20087  11.33399   0.25772
 32   4.34563  11.69347   0.25659
 33   4.34705  11.69699   0.25657
 34   4.51311  12.10468   0.25375
 35   5.19960  13.73766   0.22785
 36   5.41389  14.23010   0.21697
 37   5.51555  14.46083   0.21184
 38   5.54252  14.52174   0.21051
 39   5.73822  14.95974   0.20168
 40   5.80260  15.10234   0.19925
 41   5.88540  15.28464   0.19661
 42   6.02227  15.58328   0.19381
 43   6.04382  15.62999   0.19358
 44   6.26929  16.11378   0.19545
 45   6.30405  16.18756   0.19653
 46   6.31443  16.20955   0.19689
 47   6.34107  16.26590   0.19792
 48   6.34133  16.26644   0.19794
 49   6.36598  16.31846   0.19902
 50   6.39698  16.38372   0.20055
 51   6.49346  16.58574   0.20657
 52   6.79915  17.21482   0.23841
 53   6.84751  17.31281   0.24518
 54   6.86319  17.34448   0.24748
 55   6.94269  17.50443   0.25983
 56   6.94730  17.51366   0.26058
 57   7.07975  17.77750   0.28380
 58   7.08411  17.78613   0.28462
 59   7.49628  18.58675   0.37512
 60   7.53092  18.65267   0.38384
 61   7.69154  18.95541   0.42622
 62   8.02523  19.56959   0.52410
 63   8.14284  19.78132   0.56155
 64   8.17282  19.83488   0.57132
 65   8.28699  20.03742   0.60941
 66   8.55195  20.49846   0.70288
 67   8.69730  20.74603   0.75708
 68   8.73441  20.80864   0.77124
 69   8.75374  20.84113   0.77867
 70   8.77950  20.88436   0.78862
 71   8.81999  20.95205   0.80440
 72   8.87187  21.03836   0.82483
 73   8.99517  21.24155   0.87441
 74   9.35098  21.81259   1.02533
 75   9.66456  22.29706   1.16784
 76   9.75430  22.43245   1.21024
 77   9.97790  22.76354   1.31899
 78   9.99935  22.79482   1.32965
 79  10.06595  22.89145   1.36302
 80  10.46478  23.45345   1.57098
 81  10.56882  23.59538   1.62752
 82  10.60010  23.63766   1.64470
 83  10.87862  24.00647   1.80142
 84  11.10628  24.29760   1.93451
 85  11.15689  24.36106   1.96471
 86  11.25700  24.48523   2.02509
 87  11.26656  24.49699   2.03089
 88  11.27883  24.51207   2.03836
 89  11.47927  24.75450   2.16222
 90  11.58981  24.88512   2.23201
 91  11.61113  24.91006   2.24559
 92  11.85052  25.18450   2.40075
 93  12.53035  25.90788   2.86815
 94  12.53035  25.90788   2.86815
 95  12.66551  26.04182   2.96579
 96  12.77143  26.14450   3.04340
 97  12.85698  26.22597   3.10678
 98  12.95009  26.31314   3.17647



  Saga 34/7-4                             

 WELL # 25 WITH  25 EVENTS

  i    X(i)    EXPECTED  ERROR BAR
                           INPUT

  1   0.00000   0.04956   0.45567
  2   0.16937   0.39475   0.39760
  3   0.24703   0.55219   0.37234
  4   0.47500   1.01125   0.30374
  5   0.59250   1.24606   0.27204
  6   0.64359   1.34779   0.25914
  7   0.99086   2.03315   0.18919
  8   1.03722   2.12383   0.18268
  9   1.17103   2.38453   0.16841
 10   1.54043   3.09601   0.16461
 11   1.81590   3.61877   0.18672
 12   1.86400   3.70937   0.19170
 13   1.90233   3.78141   0.19580
 14   2.03944   4.03806   0.21111
 15   2.24244   4.41502   0.23428
 16   2.55776   4.99333   0.26800
 17   2.60213   5.07402   0.27234
 18   3.16737   6.08657   0.31572
 19   3.44045   6.56566   0.32780
 20   3.72967   7.06592   0.33393
 21   3.76399   7.12480   0.33420
 22   3.84373   7.26117   0.33446
 23   3.89554   7.34949   0.33435
 24   3.91670   7.38550   0.33425
 25   3.93459   7.41590   0.33413
 26   4.07111   7.64702   0.33240
 27   4.10254   7.69999   0.33179
 28   4.15802   7.79328   0.33054
 29   4.18210   7.83369   0.32992
 30   4.19546   7.85610   0.32956
 31   4.20087   7.86515   0.32941
 32   4.34563   8.10676   0.32458
 33   4.34705   8.10913   0.32452
 34   4.51311   8.38399   0.31713
 35   5.19960   9.49450   0.27069
 36   5.41389   9.83265   0.25411
 37   5.51555   9.99165   0.24674
 38   5.54252  10.03368   0.24488
